,customer_id,credit_score,tenure,products_number,credit_card,active_member,country,age,gender,balance,churn,estimated_salary
2160,15586821,727,5,2,0,1,France,28,Male,0.0,0,19653.08
2161,15569678,561,6,1,1,0,German,32,Male,166824.59,0,139451.98
2162,15793842,700,2,1,1,0,France,34,Female,76322.69,0,0.0
2163,15667554,605,6,2,1,1,France,35,,0.0,0,0.0
2164,15794479,767,8,1,1,1,Spain,77,Male,149083.7,0,0.0
2165,15585041,511,7,2,0,1,France,33,Male,-0.0,0,0.0
2166,15780650,667,9,1,1,1,France,40,Male,0.0,0,0.0
2167,15780846,787,1,2,0,1,France,33,Male,126588.81,0,62163.53
2168,15805260,705,2,1,1,0,German,56,Female,143249.67,1,0.0
2169,15621629,773,8,2,1,1,German,43,Male,81844.91,0,0.0
2170,15662151,554,4,1,0,1,France,40,Male,0.0,0,0.0
2171,15747174,526,9,2,1,1,Grmany,58,Male,190298.89,0,0.0
2172,15651585,661,2,1,1,1,Germany,35,Male,117212.18,0,0.0
2173,15649738,698,0,2,1,1,France,46,Female,0.0,0,0.0
2174,15633108,646,4,1,1,0,France,26,Male,139848.17,0,164696.27
2175,15769254,757,9,2,0,0,Grmany,34,Female,101861.36,0,0.0
2176,15704746,699,2,2,1,1,Spain,35,Male,167455.66,0,0.0
2177,15637644,667,4,2,0,1,France,24,Female,0.0,0,0.0
2178,15609562,774,1,1,1,0,Spain,43,Female,116360.07,0,0.0
2179,15787459,745,3,1,0,0,Spain,40,Male,88466.82,0,0.0
2180,15762902,649,7,2,0,1,France,42,Female,0.0,0,0.0
2181,15738605,634,5,1,1,1,Germany,46,Female,123642.36,1,0.0
2182,15724889,665,9,1,0,1,Spain,38,Male,0.0,0,87412.74
2183,15730735,713,9,2,1,1,France,38,Male,72286.84,0,0.0
2184,15689147,652,1,2,1,0,France,40,Female,0.0,0,0.0
2185,15730397,739,1,1,1,1,Spain,40,Male,109681.61,0,0.0
2186,15762169,556,9,2,1,0,Germany,37,Male,145018.64,1,90928.02
2187,15589320,699,8,1,1,1,Spain,34,Male,0.0,0,0.0
2188,15799211,708,8,1,1,1,Spain,32,Female,187487.63,0,0.0
2189,15798310,480,2,1,1,1,France,35,Male,165692.91,0,197984.58
2190,15609998,700,5,1,1,0,Grmany,59,Female,137648.41,1,0.0
2191,15583548,525,6,1,1,0,Spain,47,Female,118560.0,1,0.0
2192,15761763,845,8,1,1,0,France,33,Male,164385.53,0,150664.97
2193,15764409,613,9,1,1,1,France,37,Male,108286.5,0,0.0
2194,15710161,850,2,2,1,1,France,34,Female,0.0,0,171706.66
2195,15735246,798,9,2,0,0,Spain,58,Female,0.0,1,0.0
2196,15791700,773,2,4,1,1,Germany,47,Male,118079.47,1,0.0
2197,15670753,614,2,1,1,1,Spain,35,Male,127283.78,0,0.0
2198,15573876,473,8,2,1,0,Spain,48,Male,0.0,0,0.0
2199,15770174,762,6,1,1,0,France,29,Male,141389.06,0,54122.89
2200,15641114,701,8,1,1,1,France,37,Male,130091.5,0,120031.29
2201,15682435,600,4,2,1,0,France,35,Male,-143744.77,0,0.0
2202,15751788,850,9,1,1,1,Spain,28,Male,97408.03,0,0.0
2203,15672598,613,9,1,1,1,Spain,30,Male,111927.45,0,0.0
2204,15762803,509,3,2,1,0,France,31,Male,0.0,0,0.0
2205,15812982,509,2,1,0,0,Spain,38,Male,0.0,0,0.0
2206,15597901,609,1,1,1,1,France,34,Male,0.0,0,0.0
2207,15731507,456,1,1,0,0,France,33,Female,188285.68,0,0.0
2208,15809826,728,2,1,1,0,France,46,Female,109705.52,1,0.0
2209,15764237,663,9,2,0,0,Spain,33,Male,0.0,0,0.0
2210,15769917,673,1,3,0,1,Germany,34,,127122.79,0,76703.1
2211,15641850,717,0,1,1,0,France,40,Male,98241.04,0,0.0
2212,15770974,741,8,2,0,0,German,37,Female,170840.08,0,109843.16
2213,15803749,498,4,2,1,1,Germany,41,Female,87541.06,1,0.0
2214,15684999,850,4,2,0,1,France,26,Female,62610.96,0,0.0
2215,15770225,493,9,2,1,1,France,36,Male,0.0,0,0.0
2216,15627484,686,5,1,1,0,France,47,Female,113328.93,0,0.0
2217,15610337,666,2,1,1,0,Spain,35,Male,104832.49,0,0.0
2218,15752488,733,9,1,1,1,Spain,31,Female,102289.85,0,115441.66
2219,15610056,631,6,2,0,1,German,34,Female,125227.82,0,0.0
2220,15806049,714,5,1,1,0,Germany,49,Female,140510.89,0,141914.94
2221,15736069,767,6,1,1,0,Germany,255,Female,132253.22,1,0.0
2222,15763662,711,2,2,1,1,Germany,43,Male,39043.29,0,175423.69
2223,15615575,722,8,2,1,1,France,34,Male,0.0,0,0.0
2224,15691723,631,9,1,1,0,Spain,55,Male,99685.06,0,0.0
2225,15774098,701,3,2,0,1,Germany,38,Male,125385.49,0,0.0
2226,15750808,790,2,2,1,1,Spain,46,Male,131365.37,0,0.0
2227,15744368,633,6,1,1,1,Spain,58,Male,98308.51,0,0.0
2228,15610594,644,8,2,1,0,France,37,Female,0.0,0,0.0
2229,15756125,757,5,2,1,0,Spain,44,Male,140856.16,0,0.0
2230,15623277,696,8,2,1,1,France,30,Female,0.0,0,0.0
2231,15795954,746,2,1,1,0,France,35,Male,172274.01,0,22374.97
2232,15671969,649,8,2,1,0,Spain,36,Male,0.0,0,161668.15
2233,15791268,565,0,1,0,0,Spain,38,Male,122447.76,0,0.0
2234,15713655,720,10,2,1,1,France,38,Female,0.0,1,56229.72
2235,15633930,648,6,2,1,0,Spain,56,Female,157559.59,1,140991.23
2236,15712849,632,3,1,0,0,German,41,Male,126550.7,1,0.0
2237,15639077,622,2,3,1,0,France,30,Female,158584.82,1,0.0
2238,15808784,835,2,2,1,1,France,28,Male,163569.61,0,0.0
2239,15648577,493,3,1,1,1,France,31,Female,0.0,1,176570.28
2240,15670345,785,6,1,0,0,German,33,Female,127211.45,0,0.0
2241,15633112,681,3,2,1,0,German,42,Male,118199.97,1,0.0
2242,15714397,621,2,2,1,1,Germany,30,Female,101014.08,0,0.0
2243,15780038,756,6,1,1,0,Spain,38,Male,119208.85,1,0.0
2244,15756305,515,6,2,1,1,France,66,Female,0.0,0,0.0
2245,15578799,625,10,1,1,1,France,58,Female,53772.73,1,0.0
2246,15800326,717,6,2,1,0,Spain,39,,0.0,0,93275.61
2247,15785485,595,2,1,0,1,Germany,41,Female,138878.81,0,0.0
2248,15783958,539,1,2,0,0,Spain,37,Female,130922.81,0,0.0
2249,15727546,762,9,2,1,1,France,35,Male,0.0,0,43075.7
2250,15739576,706,8,2,1,1,Spain,20,Male,0.0,0,0.0
2251,15631333,677,8,1,1,0,Spain,25,Female,130866.19,0,42410.21
2252,15604782,733,7,1,0,1,Grmany,33,Female,187257.94,0,0.0
2253,15589643,684,7,1,1,1,Spain,41,Female,0.0,0,0.0
2254,15585533,679,6,1,0,1,France,36,Male,147733.64,0,172501.38
2255,15681506,478,1,2,1,1,Spain,43,Male,0.0,0,0.0
2256,15630551,696,2,1,1,1,France,33,Male,163139.27,0,0.0
2257,15698349,686,4,2,1,1,Spain,35,Female,0.0,0,0.0
2258,15776631,466,5,1,0,1,France,36,Female,119540.15,0,80603.99
2259,15762216,686,4,2,1,0,France,41,Female,129553.76,0,187599.8
2260,15623927,576,9,2,1,1,France,55,Male,0.0,0,0.0
2261,15681402,763,1,1,1,1,German,61,Female,66101.89,0,0.0
2262,15586264,572,2,1,1,0,France,43,Male,140431.98,1,26450.57
2263,15594685,757,2,2,0,0,France,49,Female,0.0,0,0.0
2264,15812945,582,0,1,1,1,France,29,Female,0.0,0,0.0
2265,15734628,623,5,2,1,0,France,35,Female,0.0,0,101192.08
2266,15629323,617,4,2,1,0,Germany,37,Female,116471.43,1,175324.74
2267,15666823,425,4,2,1,0,France,39,Male,0.0,0,197226.32
2268,15777553,659,9,1,1,0,France,56,Female,123785.24,1,0.0
2269,15613097,605,4,2,0,1,France,33,Female,0.0,0,0.0
2270,15622217,538,8,2,0,0,France,38,Female,88758.95,1,0.0
2271,15703588,665,5,2,1,0,Germany,25,Male,153611.83,0,35321.65
2272,15570835,491,4,1,1,1,German,251,Female,112044.72,1,41229.73
2273,15679299,726,7,1,0,1,Spain,27,Female,123826.07,0,0.0
2274,15808044,580,9,3,1,0,France,65,Female,106804.26,1,107890.69
2275,15579208,550,6,2,1,1,France,48,Female,0.0,0,0.0
2276,15684951,542,2,2,1,0,France,59,,68892.77,1,0.0
2277,15667620,732,6,2,1,0,France,43,,0.0,0,65731.53
2278,15582960,473,5,1,0,1,France,33,Female,125827.43,0,0.0
2279,15590730,745,9,2,1,0,Spain,34,Male,0.0,0,0.0
2280,15763747,732,7,2,1,1,France,36,Male,0.0,0,0.0
2281,15778320,848,5,1,0,0,Grmany,40,Female,148495.64,0,0.0
2282,15642787,572,1,1,0,0,France,37,Male,133043.66,0,0.0
2283,15624633,702,9,1,1,1,France,45,Male,74989.58,0,171014.69
2284,15766765,664,7,1,1,0,Germany,39,Male,60263.23,0,0.0
2285,15783615,630,3,4,1,1,German,50,Male,129370.91,1,0.0
2286,15640161,618,5,2,0,0,German,44,Male,157955.83,0,139297.71
2287,15619889,556,4,1,1,0,France,26,Male,0.0,0,0.0
2288,15579166,619,7,1,1,1,France,30,Female,70729.17,0,0.0
2289,15789097,644,8,2,0,1,France,48,Male,0.0,1,0.0
2290,15674880,658,2,2,1,0,Spain,50,Male,0.0,0,52137.73
2291,15778157,598,8,2,1,0,Spain,27,Male,90721.52,0,0.0
2292,15779064,677,2,2,1,1,France,27,Male,0.0,0,0.0
2293,15801265,689,0,1,1,0,Spain,45,Female,57784.22,1,0.0
2294,15589204,591,9,1,1,0,France,33,Male,131765.72,0,0.0
2295,15664543,699,7,1,0,1,France,40,Male,0.0,1,152876.13
2296,15582714,749,9,1,0,1,Germany,47,Male,110022.74,1,0.0
2297,15797595,709,9,1,1,1,France,40,Female,131569.63,0,0.0
2298,15614034,607,2,2,1,1,Grmany,61,Male,164523.5,0,0.0
2299,15763171,650,2,1,1,1,Grmany,25,Female,114330.95,0,0.0
2300,15647266,651,10,1,1,0,Spain,45,Female,135923.16,0,18732.84
2301,15757577,676,8,2,1,1,France,61,Female,0.0,0,0.0
2302,15736656,723,4,2,0,1,France,49,Female,0.0,0,0.0
2303,15635078,714,0,1,0,1,Spain,45,Male,124693.48,0,0.0
2304,15680141,759,7,1,1,1,Spain,35,Female,147936.42,0,0.0
2305,15576945,582,0,1,1,0,France,271,Male,0.0,0,0.0
2306,15602034,697,2,1,1,0,France,34,,-126558.92,0,73334.43
2307,15732020,610,6,2,0,1,Grmany,57,Male,106938.11,0,0.0
2308,15611029,488,4,1,1,0,Germany,251,Female,140002.35,0,123613.81
2309,15621210,599,9,1,1,1,Germany,46,,123444.72,1,31368.08
2310,15569222,781,6,1,1,1,France,32,Male,147107.91,0,0.0
2311,15664639,645,9,1,0,0,France,19,,128514.84,0,175969.19
2312,15724223,545,5,1,0,0,France,55,Female,0.0,1,10034.77
2313,15644621,597,9,2,1,0,Germany,40,Female,106756.01,0,0.0
2314,15756056,561,3,2,1,0,Spain,28,Female,0.0,0,0.0
2315,15700353,662,6,2,1,0,France,37,Female,0.0,0,0.0
2316,15624388,649,5,1,1,1,German,50,Female,155393.32,1,0.0
2317,15627212,630,2,1,1,1,France,36,Female,110414.48,0,0.0
2318,15648005,672,2,2,1,1,Spain,33,Male,0.0,0,0.0
2319,15681446,636,9,1,1,1,Germany,37,Female,157098.52,0,0.0
2320,15775888,593,5,1,1,1,Grmany,38,Female,85626.6,0,0.0
2321,15749019,545,6,2,1,1,Germany,45,Male,93796.42,0,0.0
2322,15709928,567,1,2,1,0,Spain,41,Female,0.0,0,0.0
2323,15784676,583,6,2,1,0,France,51,Male,125268.03,0,0.0
2324,15748116,681,2,1,1,1,France,29,Female,148143.84,0,0.0
2325,15612193,762,10,2,1,0,Spain,29,Male,115545.33,0,0.0
2326,15762984,648,7,2,0,0,Spain,35,Male,0.0,0,122899.01
2327,15613713,644,5,1,1,1,France,30,,44928.88,0,0.0
2328,15664204,706,2,2,1,1,Spain,29,Male,0.0,0,0.0
2329,15639415,850,3,1,1,0,France,35,Male,162442.35,0,0.0
2330,15806332,484,5,2,1,1,Spain,39,Female,0.0,0,0.0
2331,15614929,508,0,2,1,0,Germany,28,Male,96213.82,0,0.0
2332,15695492,439,6,1,1,0,France,29,Female,156569.43,0,180598.66
2333,15635972,484,8,2,1,0,Spain,36,Male,0.0,0,186136.48
2334,15616380,803,1,2,0,0,Spain,37,Female,0.0,0,0.0
2335,15581440,724,6,2,1,1,Germany,48,Female,110463.25,1,0.0
2336,15654390,640,7,1,1,0,France,33,Male,154575.76,1,0.0
2337,15660688,701,9,2,0,0,Spain,35,Female,0.0,0,170996.86
2338,15806307,537,3,2,1,1,France,37,Male,0.0,0,0.0
2339,15647975,651,5,1,0,0,Germany,26,,147037.32,0,141763.26
2340,15595728,523,0,1,0,0,German,41,,119276.31,1,0.0
2341,15735388,717,7,2,1,0,France,25,Female,108664.85,0,0.0
2342,15788535,593,5,1,1,0,Spain,44,Male,0.0,0,0.0
2343,15765902,706,5,2,1,1,German,38,Male,163034.82,0,0.0
2344,15642345,714,4,1,1,0,Germany,49,Female,93059.34,1,7571.51
2345,15641250,794,9,1,1,0,Spain,38,Male,179581.31,1,0.0
2346,15706163,518,4,1,0,0,Grmany,46,Male,113625.93,1,92727.42
2347,15746708,589,7,1,1,0,Germany,55,Male,119961.48,1,65156.83
2348,15775203,824,3,1,0,0,France,45,Male,129209.48,0,0.0
2349,15787907,719,5,3,1,0,Germany,42,,137227.04,1,0.0
2350,15646764,617,3,2,1,0,Germany,58,Female,119024.75,1,35199.24
2351,15678284,651,7,3,1,0,France,35,Male,74623.5,1,0.0
2352,15726791,637,2,1,1,1,Spain,45,Female,157929.45,1,145134.49
2353,15813144,554,7,2,1,0,France,26,Female,92606.86,0,0.0
2354,15669342,731,2,2,1,0,Grmany,35,Male,127862.93,0,0.0
2355,15710366,569,1,1,1,1,Spain,42,Female,0.0,1,0.0
2356,15614934,625,4,1,1,0,Germany,37,Female,142711.81,0,35625.41
2357,15588701,592,4,2,1,0,France,38,Female,0.0,0,0.0
2358,15665438,669,1,1,0,1,France,43,Male,163159.85,0,15602.8
2359,15644896,663,3,1,1,1,German,32,Male,108586.86,0,0.0
2360,15670205,518,5,1,1,0,German,41,Female,110624.99,0,0.0
2361,15635776,686,5,2,1,1,Grmany,43,Female,154846.24,0,0.0
2362,15791053,709,4,1,1,1,Germany,45,Male,122917.71,1,0.0
2363,15644005,571,9,2,0,1,France,33,Female,0.0,0,0.0
2364,15796343,707,2,2,0,0,France,31,Female,82787.93,0,91423.69
2365,15751057,701,5,1,0,0,Germany,32,Male,102500.34,0,0.0
2366,15623430,672,9,2,1,0,France,34,Male,0.0,0,161800.77
2367,15682600,620,9,1,1,0,Germany,39,Male,159492.79,1,80582.34
2368,15769312,557,10,2,1,1,Spain,48,Male,0.0,1,0.0
2369,15708212,648,7,1,1,0,Spain,54,Female,118241.02,1,0.0
2370,15650258,479,2,1,1,0,France,35,Female,113090.4,0,0.0
2371,15604345,730,9,1,1,1,France,22,Female,-65763.57,0,145792.01
2372,15578297,737,1,1,1,0,Germany,43,Female,125537.38,1,0.0
2373,15671789,616,3,2,1,0,France,31,Male,94263.91,0,0.0
2374,15726186,639,4,2,1,0,Spain,29,Male,133434.57,0,0.0
2375,15764618,815,6,1,1,1,Spain,39,Female,0.0,0,0.0
2376,15730738,786,9,2,1,1,Spain,31,Male,0.0,0,0.0
2377,15637650,549,9,2,0,1,France,50,Male,94748.76,0,0.0
2378,15606267,622,4,1,1,1,France,38,Female,98640.74,0,0.0
2379,15625904,624,9,2,0,0,France,26,Male,74681.9,0,0.0
2380,15654463,841,4,2,1,0,France,34,Male,0.0,0,0.0
2381,15774151,614,7,1,0,0,Spain,41,Female,179915.85,1,0.0
2382,15693259,676,1,1,1,1,France,30,Male,128207.23,0,0.0
2383,15642468,697,9,2,0,0,France,42,Male,132739.26,0,0.0
2384,15758531,732,10,2,1,0,France,40,Female,0.0,0,0.0
2385,15728352,623,4,1,0,0,France,27,Male,120509.81,0,142170.44
2386,15637240,541,4,2,1,0,France,46,Male,124547.13,0,94499.06
2387,15595588,773,4,2,0,1,Spain,39,Female,0.0,0,182081.45
2388,15778395,762,4,2,1,0,Germany,34,Male,88815.56,1,68562.26
2389,15711825,655,1,2,1,0,Spain,35,Female,82231.51,0,0.0
2390,15599251,602,7,2,1,0,Germany,32,Male,184715.86,0,0.0
2391,15570004,850,3,2,1,0,France,31,,-0.0,0,0.0
2392,15656912,649,4,1,1,1,Spain,297,Male,0.0,0,0.0
2393,15657342,850,4,1,1,0,German,28,Male,147972.19,1,60708.72
2394,15716284,543,9,2,1,1,France,43,Male,0.0,0,0.0
2395,15672374,672,8,1,0,0,France,52,Male,170008.84,1,56407.42
2396,15732476,600,3,2,0,1,France,27,Female,0.0,0,0.0
2397,15747724,671,10,1,1,0,Spain,34,Female,0.0,0,0.0
2398,15633877,706,8,1,1,1,Spain,42,Female,95386.82,0,0.0
2399,15672516,541,7,2,1,0,Germany,51,Male,90373.28,0,179861.79
2400,15607827,711,4,2,1,1,Grmany,34,,133467.77,0,0.0
2401,15751336,630,3,2,0,1,Spain,30,Male,0.0,0,0.0
2402,15646539,531,3,1,1,0,France,31,Male,96288.26,0,0.0
2403,15756901,641,4,2,0,1,France,26,,91547.84,0,0.0
2404,15809286,631,8,2,0,0,German,37,Male,138292.64,1,0.0
2405,15759021,685,9,1,1,0,France,35,Male,0.0,0,167033.83
2406,15725039,702,8,1,1,1,Spain,32,Male,71667.74,0,0.0
2407,15579130,708,0,1,1,0,German,43,Female,118994.84,1,181499.77
2408,15754112,653,7,2,1,1,Spain,55,Male,0.0,0,0.0
2409,15735522,654,2,2,0,0,Germany,37,Male,145610.07,0,186300.59
2410,15613326,596,1,1,1,0,France,33,Female,138162.81,0,85412.54
2411,15739502,549,9,2,1,1,German,31,Female,135020.21,0,0.0
2412,15670914,754,2,2,1,0,France,38,Male,0.0,0,0.0
2413,15604073,815,8,1,1,1,Germany,25,Female,135161.67,0,136071.05
2414,15806027,556,9,1,1,0,France,52,Female,0.0,1,0.0
2415,15574886,706,6,1,1,1,France,32,Male,94486.47,0,146949.74
2416,15707120,850,9,1,1,0,France,46,Male,117640.39,0,88920.68
2417,15800845,732,8,1,1,1,Spain,33,Female,111379.55,0,0.0
2418,15603914,614,6,1,1,1,France,40,Male,0.0,1,0.0
2419,15722765,580,0,1,0,1,Spain,57,Female,136820.99,0,0.0
2420,15783305,593,7,1,1,0,France,46,Female,98752.51,0,0.0
2421,15574842,653,2,3,1,1,Germany,25,Female,158266.42,0,0.0
2422,15607837,746,4,1,1,1,France,280,Female,105599.67,0,0.0
2423,15714877,662,10,2,1,0,France,29,Female,0.0,0,0.0
2424,15782941,573,2,2,1,1,France,31,Male,0.0,0,0.0
2425,15630167,684,4,1,1,1,Spain,39,Female,139723.9,0,120612.11
2426,15759038,793,3,1,1,0,France,41,Female,141806.46,0,0.0
2427,15661821,798,5,1,1,1,German,49,Female,132571.67,1,0.0
2428,15728006,524,2,1,1,0,France,40,Male,180516.9,0,0.0
2429,15712176,816,8,2,1,1,France,31,Male,0.0,0,0.0
2430,15689351,742,4,1,0,1,German,41,Female,92805.72,1,0.0
2431,15782247,540,4,3,1,1,France,22,Male,0.0,1,0.0
2432,15769064,537,3,1,1,0,Germany,39,Male,135309.36,1,31728.86
2433,15718153,759,6,1,1,1,Spain,74,Female,128917.84,0,0.0
2434,15613189,774,2,1,1,0,France,52,Female,-56580.93,1,0.0
2435,15661734,608,8,2,1,0,German,42,Male,131390.75,0,0.0
2436,15592645,704,4,2,0,0,Spain,37,Male,0.0,0,0.0
2437,15768387,581,8,2,0,0,France,41,Male,0.0,0,0.0
2438,15792525,628,1,1,1,1,German,61,Female,97361.66,1,0.0
2439,15586976,566,6,1,1,0,France,42,Female,0.0,1,0.0
2440,15790659,701,7,2,0,1,Spain,258,Male,0.0,0,0.0
2441,15691446,735,10,2,1,1,Spain,29,Male,0.0,0,0.0
2442,15772632,680,1,2,1,0,France,34,Female,0.0,0,167035.07
2443,15706587,560,0,2,0,1,France,57,Male,0.0,0,0.0
2444,15572461,663,4,2,0,0,Germany,29,Female,102714.65,0,0.0
2445,15654409,665,5,1,1,1,France,34,Female,67816.72,0,29641.58
2446,15568025,758,8,1,1,1,France,51,Male,81710.46,0,0.0
2447,15715769,621,2,1,0,1,France,26,Male,75237.54,0,0.0
2448,15667458,764,10,1,1,0,Germany,28,Male,124023.18,0,0.0
2449,15567980,537,5,1,0,1,Germany,46,Female,100727.5,1,0.0
2450,15679294,589,10,2,1,0,France,46,Female,107238.85,0,0.0
2451,15606507,555,5,2,1,0,France,24,Male,0.0,0,0.0
2452,15578825,734,0,1,1,0,France,29,Female,139994.66,0,17744.72
2453,15619935,783,9,1,1,1,Spain,59,Female,126224.87,0,0.0
2454,15636089,678,1,1,0,0,German,51,Female,145751.03,1,0.0
2455,15727490,661,5,1,0,1,France,47,Male,0.0,1,0.0
2456,15591766,607,4,1,0,1,Spain,25,Female,121166.89,0,0.0
2457,15641629,537,1,2,0,1,Spain,38,Female,0.0,1,41233.97
2458,15813303,513,10,2,1,1,Spain,88,Male,0.0,0,0.0
2459,15756920,576,9,1,0,0,France,63,,70655.48,1,0.0
2460,15726403,660,1,1,1,0,Grmany,41,Male,129901.21,1,0.0
2461,15592765,637,8,1,1,1,France,40,Male,125470.81,0,0.0
2462,15704442,672,9,4,1,1,France,53,Female,169406.33,1,0.0
2463,15641136,629,2,2,0,1,France,32,Male,-0.0,0,0.0
2464,15725818,583,4,1,1,1,German,40,Male,107041.3,0,5635.63
2465,15612071,763,10,1,0,1,Spain,32,Female,95153.77,0,81310.1
2466,15719809,516,3,2,0,0,Germany,32,Male,145166.09,0,0.0
2467,15716518,617,4,2,0,0,France,27,Female,0.0,0,0.0
2468,15742210,700,9,1,1,1,France,38,Male,65962.63,0,0.0
2469,15630617,727,6,1,1,1,Germany,36,Male,140418.81,1,0.0
2470,15720838,689,3,1,0,1,Spain,31,Female,139799.63,0,0.0
2471,15595537,626,9,2,1,0,Germany,49,Male,171787.84,0,0.0
2472,15623196,686,6,1,1,1,France,38,Male,149238.97,0,97825.23
2473,15679249,351,4,1,1,0,German,57,Female,163146.46,1,169621.69
2474,15693199,739,8,2,1,0,France,37,Female,0.0,1,0.0
2475,15661219,627,10,2,1,0,France,32,Male,0.0,0,103287.62
2476,15617136,451,9,1,1,1,Germany,38,Female,61482.47,0,0.0
2477,15760294,512,8,1,1,0,France,41,Female,145150.28,1,64869.32
2478,15652808,774,5,1,1,0,France,41,Female,126670.37,0,0.0
2479,15657139,652,8,2,0,1,France,40,Female,84390.8,0,0.0
2480,15803790,638,2,2,1,1,Grmany,37,Male,89728.86,0,0.0
2481,15764105,475,1,2,1,0,France,57,Female,-0.0,0,89248.99
2482,15672610,567,4,1,0,0,Spain,40,Male,118628.8,1,0.0
2483,15766896,750,3,2,1,0,France,37,Male,-0.0,0,16870.2
2484,15587735,850,6,1,1,1,France,39,Male,96863.13,0,0.0
2485,15659501,753,6,1,0,1,France,38,Female,142263.45,0,0.0
2486,15745001,683,7,2,1,0,Spain,36,Female,0.0,0,0.0
2487,15651140,710,3,1,1,0,France,32,Female,0.0,0,0.0
2488,15571148,645,1,2,0,0,Spain,21,Female,0.0,0,0.0
2489,15776824,714,6,1,1,1,France,28,Male,122724.37,0,0.0
2490,15633141,696,4,1,1,0,Germany,35,Female,174902.26,0,69079.85
2491,15764174,612,4,2,1,1,Spain,26,Female,0.0,0,0.0
2492,15778155,520,3,1,1,1,Grmany,31,Female,108914.17,1,183572.39
2493,15715920,782,10,1,1,1,Spain,23,Male,98052.66,0,142587.32
2494,15671917,666,5,1,1,1,France,46,Male,123873.19,0,0.0
2495,15666548,466,2,3,1,0,German,56,Female,111920.13,1,197634.11
2496,15625623,567,4,2,0,1,France,45,Female,-0.0,0,0.0
2497,15748123,613,3,2,1,1,France,20,Male,0.0,0,0.0
2498,15648735,718,8,2,1,1,France,37,Male,0.0,0,0.0
2499,15634974,614,8,4,0,1,France,37,Female,75150.34,1,0.0
2500,15713378,711,10,2,0,0,France,38,Male,0.0,0,0.0
2501,15753370,691,5,1,1,0,Germany,38,Female,114753.76,0,0.0
2502,15782659,527,0,1,1,0,France,32,Male,0.0,0,109523.88
2503,15583364,476,6,1,0,0,France,32,Female,111871.93,0,0.0
2504,15625942,619,0,2,0,0,Spain,45,Female,0.0,0,0.0
2505,15720284,607,4,1,0,0,Grmany,37,Female,135927.06,0,0.0
2506,15679642,695,8,2,1,1,Spain,44,Male,0.0,1,0.0
2507,15628007,653,1,2,0,0,France,33,Male,0.0,0,53379.52
2508,15661974,677,2,1,1,1,France,46,Male,57037.74,0,0.0
2509,15689341,655,10,4,1,0,France,50,Female,0.0,1,0.0
2510,15607993,625,2,1,1,1,France,52,Female,79468.96,0,0.0
2511,15693267,679,7,1,1,0,Germany,34,,121063.85,0,0.0
2512,15769522,734,1,1,1,1,France,51,Male,118537.47,0,0.0
2513,15755825,666,10,2,1,0,France,39,Male,0.0,0,0.0
2514,15598175,592,4,2,1,0,German,26,Female,105082.07,0,0.0
2515,15744327,564,4,1,1,0,France,40,Male,0.0,1,85455.62
2516,15798666,814,6,2,1,1,France,36,Female,0.0,0,0.0
2517,15577064,592,2,2,1,0,Germany,36,Male,104702.65,0,107948.72
2518,15759436,758,2,3,1,1,France,50,Female,95813.76,1,67944.09
2519,15690231,612,0,2,1,1,Spain,62,Female,167026.61,0,0.0
2520,15751561,498,7,1,1,0,Grmany,61,Male,102453.26,1,0.0
2521,15739068,638,4,2,1,1,German,25,Male,148045.45,0,0.0
2522,15758056,558,1,2,0,0,France,35,Male,0.0,0,0.0
2523,15742269,756,1,2,1,0,France,24,Female,0.0,0,0.0
2524,15726490,782,4,1,1,1,Spain,52,Male,0.0,1,0.0
2525,15738411,505,10,1,0,1,France,34,Male,104498.79,0,126451.14
2526,15727919,671,6,2,0,0,Spain,29,Female,0.0,0,0.0
2527,15709396,801,6,2,1,1,France,42,Male,0.0,0,0.0
2528,15654106,604,8,2,0,1,France,26,,149542.52,0,197911.52
2529,15621653,716,10,1,1,1,France,29,Female,-87946.39,0,0.0
2530,15598086,624,3,1,1,0,France,45,Female,68639.57,1,168002.31
2531,15752300,607,4,1,1,1,German,47,Male,148826.32,0,0.0
2532,15658693,827,2,2,0,1,France,60,Female,0.0,0,0.0
2533,15631838,606,5,2,0,1,France,61,Male,108166.09,0,0.0
2534,15803804,717,5,1,1,0,German,35,Female,103214.71,0,0.0
2535,15578809,651,1,2,0,0,German,40,,134760.21,1,0.0
2536,15752026,691,3,1,0,1,France,58,Male,0.0,0,0.0
2537,15723706,573,0,1,1,0,France,33,Female,90124.64,0,137476.71
2538,15752838,723,6,2,1,1,Spain,38,Male,0.0,0,0.0
2539,15569571,584,6,2,1,0,German,46,Female,87361.02,1,0.0
2540,15769703,550,8,1,0,0,Germany,45,Female,111257.59,1,0.0
2541,15679770,611,3,4,0,1,France,61,Female,131583.59,1,0.0
2542,15791102,549,9,3,1,1,Germany,41,Male,95020.8,1,0.0
2543,15655192,850,1,2,0,1,Spain,24,Female,0.0,0,0.0
2544,15709487,668,5,2,0,0,Germany,34,Male,80242.37,0,0.0
2545,15687130,686,0,1,1,1,France,43,Female,-0.0,0,0.0
2546,15755178,660,1,3,1,1,France,50,Male,0.0,1,0.0
2547,15634772,682,0,1,0,1,Spain,59,Female,122661.39,0,0.0
2548,15617197,524,4,2,1,1,France,50,Male,0.0,1,0.0
2549,15631240,645,8,2,1,1,France,36,Female,0.0,1,12096.61
